0 0 -0 -0 
-0 -0 0 0 
0 0 -0 -0 
-0 -0 -0 -0 
0 -0 -0 0 
-0 -0 0 -0 
0 -0 0 0 
-0 0 -0 -0 
-0 0 -0 -0 
-0 -0 -0 -0 
0 0 0 -0 
0 -0 -0 -0 
-0.0361895 -0.676363 -0.752415 0.498736 
-0 -0 -0 0 
0 -0 -0 -0 
0 -0 -0 -0 
-0 -0 0 0 
0 -0 -0 -0 
-0 -0 0 0 
-0.11219 -0.376175 -0.123 -0.876862 
-0 -0 0 0 
0 0 -0 -0 
-0 0 -0 0 
-0 -0 0 0 
-0 0 -0 0 
-0 0 0 0 
0 0 0 0 
0 -0 -0 0 
-0 -0 0 -0 
0 -0 0 -0 
-0.812312 -0.438788 -0.559587 -0.473342 
-0 0 -0 -0 
-0 0 0 -0 
0.422384 0.775155 -0.73383 -0.0172982 
0 0 0 -0 
-0 -0 -0 0 
0.8372 0.0672378 0.0720302 -0.754317 
0 -0 0 -0 
-0 0 -0 -0 
0 0 0 -0 
0 -0 0 0 
-0 0 0 -0 
0 -0 -0 0 
0 -0 -0 -0 
0 0 0 -0 
0 0 -0 -0 
0 0 0 0 
-0 0 0 0 
-0 -0 -0 -0 
-0 0 -0 0 
0 0 0 -0 
-0 -0 -0 0 
0 -0 0 -0 
-0 0 -0 -0 
-0 -0 0 0 
0 -0 0 -0 
-0 -0 0 -0 
0 0 0 0 
-0 -0 -0 0 
0.0799418 0.599175 0.156896 0.967736 
0 -0 0 0 
0 0 -0 -0 
0.105809 -0.556452 0.110816 0.278342 
0.0819826 -0.224848 -0.716396 -0.112749 
-0 0 0 0 
-0 0 -0 0 
-0 0 -0 -0 
0 0 -0 0 
0.793276 -0.895591 0.919361 0.650506 
0 0 -0 0 
-0 0 0 -0 
0 -0 0 -0 
-0 -0 -0 0 
-0.182647 -0.778618 0.290896 0.174856 
-0 0 -0 -0 
-0 -0 -0 0 
0 0 0 0 
-0 0 0 -0 
0.176256 -0.0306421 -0.148942 -0.74969 
-0 -0 -0 0 
0 0 0 0 
-0 -0 -0 -0 
0 0 -0 -0 
0 0 0 -0 
-0 0 0 0 
0 -0 -0 -0 
0 -0 -0 -0 
-0 0 0 0 
-0 0 -0 0 
-0 -0 0 0 
0 0 -0 -0 
-0 -0 -0 0 
0 0 -0 0 
0 0 0 -0 
0 0 0 -0 
-0 -0 -0 -0 
0 0 -0 0 
